Zeitstempel	Drehzahl	Drehmoment	Leistung	Durchfluss DN 20	Durchfluss DN 40	Druck 1	Druck 2	Druck 3	Druck 4	Druck 5	Druck 6	Temperatur Thermoelement	Temperatur Leitung	Taupunkttemperatur
hh:mm:ss	U/min	Nm	W	Nm³/h	Nm³/h	bar	bar	bar	bar	bar	bar	°C	°C	°C
 10:07:22	3280,858464	-3,282088	-1058,889499	0,126994	48,872802	0,980102	0,977905	0,974324	0,979586	0,978990	0,979739	21,430653	21,749303	-2,155144
 10:07:23	3280,807994	-3,279765	-1058,123180	0,126779	48,884788	0,980092	0,977902	0,974335	0,979580	0,978986	0,979739	21,430538	21,749361	-2,155267
 10:07:25	3278,789230	-3,186844	-1027,470422	0,118191	49,364238	0,979665	0,977788	0,974799	0,979348	0,978831	0,979749	21,425915	21,751672	-2,160202
 10:07:26	3278,760390	-3,187324	-1027,615728	0,150825	49,337389	0,979680	0,977800	0,974792	0,979355	0,978839	0,979751	21,425475	21,750482	-2,159694
 10:07:27	3278,198020	-3,196697	-1030,449188	0,787190	48,813829	0,979981	0,978026	0,974659	0,979497	0,978999	0,979804	21,416910	21,727273	-2,149775
 10:07:28	3278,390283	-3,199260	-1031,340372	0,721922	48,813829	0,979996	0,978009	0,974688	0,979498	0,978978	0,979816	21,419037	21,731109	-2,149823
 10:07:29	3280,168719	-3,222971	-1039,583829	0,118191	48,813829	0,980130	0,977858	0,974957	0,979511	0,978785	0,979921	21,438710	21,766595	-2,150267
 10:07:30	3280,144686	-3,241395	-1045,518128	0,117655	49,147047	0,980120	0,977890	0,974913	0,979503	0,978839	0,979916	21,435155	21,769600	-2,148813
 10:07:31	3279,971649	-3,374049	-1088,245078	0,113790	51,546216	0,980047	0,978119	0,974594	0,979446	0,979227	0,979879	21,409565	21,791230	-2,138347
 10:07:32	3279,913970	-3,388948	-1093,029684	0,115078	51,767722	0,980048	0,978094	0,974596	0,979461	0,979196	0,979900	21,409946	21,787209	-2,136601
 10:07:33	3279,577509	-3,475862	-1120,939888	0,122593	53,059841	0,980056	0,977946	0,974608	0,979548	0,979013	0,980023	21,412171	21,763753	-2,126410
 10:07:34	3279,500604	-3,449588	-1112,439671	0,284045	52,112447	0,979892	0,977896	0,974620	0,979513	0,978996	0,980011	21,405560	21,764400	-2,125157
 10:07:35	3279,183369	-3,341206	-1077,376275	0,950038	48,204448	0,979218	0,977686	0,974673	0,979367	0,978924	0,979958	21,378287	21,767069	-2,119986
 10:07:36	3279,248258	-3,308042	-1066,704352	0,770336	48,269174	0,979500	0,977733	0,974686	0,979388	0,978917	0,979944	21,380003	21,770657	-2,118409
 10:07:37	3279,478974	-3,190128	-1028,759737	0,131395	48,499310	0,980503	0,977900	0,974733	0,979464	0,978892	0,979893	21,386107	21,783413	-2,112798
 10:07:38	3279,928390	-3,202464	-1032,890232	0,126672	48,615337	0,980410	0,977921	0,974707	0,979476	0,978904	0,979867	21,378986	21,772419	-2,110958
 10:07:39	3281,154068	-3,236108	-1044,155217	0,113790	48,931774	0,980158	0,977979	0,974636	0,979506	0,978938	0,979795	21,359567	21,742433	-2,105938
 10:07:40	3280,461920	-3,276481	-1056,937288	0,118943	49,731497	0,980036	0,977969	0,974661	0,979538	0,978940	0,979833	21,364214	21,750129	-2,104463
 10:07:41	3278,789230	-3,374049	-1087,827294	0,131395	51,664161	0,979739	0,977946	0,974724	0,979614	0,978943	0,979925	21,375443	21,768727	-2,100897
 10:07:42	3278,914201	-3,346973	-1079,140926	0,356077	50,193208	0,979766	0,977868	0,974641	0,979572	0,978877	0,979977	21,385060	21,786377	-2,095803
 10:07:43	3279,183369	-3,288657	-1060,431826	0,840006	47,025001	0,979823	0,977700	0,974463	0,979483	0,978733	0,980088	21,405774	21,824392	-2,084829
 10:07:44	3279,579912	-3,324704	-1072,195960	0,574317	47,420547	0,979878	0,977764	0,974577	0,979393	0,978773	0,979973	21,383927	21,813906	-2,083784
 10:07:45	3280,267254	-3,387186	-1092,587127	0,113790	48,106161	0,979972	0,977877	0,974775	0,979236	0,978841	0,979772	21,346060	21,795731	-2,081972
 10:07:46	3280,382612	-3,388468	-1093,041509	0,112072	48,259585	0,979772	0,977844	0,974744	0,979298	0,978853	0,979795	21,349204	21,800445	-2,076057
 10:07:47	3280,562859	-3,390470	-1093,751482	0,109389	48,499310	0,979460	0,977793	0,974696	0,979395	0,978873	0,979832	21,354117	21,807811	-2,066814
 10:07:48	3280,031731	-3,385023	-1091,806413	0,231659	49,037253	0,979653	0,977785	0,974681	0,979422	0,978794	0,979707	21,348124	21,798186	-2,064709
 10:07:49	3279,281904	-3,377333	-1089,060432	0,404276	49,796702	0,979925	0,977774	0,974659	0,979460	0,978682	0,979530	21,339662	21,784598	-2,061737
 10:07:50	3276,496490	-3,314931	-1067,992406	0,479743	47,920134	0,979856	0,977772	0,974676	0,979494	0,978773	0,979577	21,346361	21,791184	-2,056804
 10:07:51	3273,271273	-3,242677	-1043,597849	0,567125	45,747266	0,979776	0,977769	0,974696	0,979534	0,978878	0,979632	21,354117	21,798810	-2,051091
 10:07:52	3149,767108	-3,333996	-1064,545316	0,345986	46,926714	0,979895	0,977724	0,974533	0,979389	0,978914	0,979857	21,342905	21,802739	-2,046644
 10:07:53	3025,087735	-3,429882	-1086,540156	0,113790	48,165133	0,980019	0,977676	0,974361	0,979236	0,978952	0,980093	21,331131	21,806864	-2,041975
 10:07:54	3009,331796	-3,443981	-1085,303848	0,118513	48,576502	0,980149	0,977714	0,974413	0,979314	0,978887	0,979901	21,316636	21,788942	-2,038489
 10:07:55	2995,724393	-3,456157	-1084,236127	0,122593	48,931774	0,980261	0,977746	0,974459	0,979381	0,978831	0,979735	21,304117	21,773465	-2,035478
 10:07:56	2987,709442	-3,365878	-1053,149025	0,120124	48,490680	0,980073	0,977710	0,974521	0,979443	0,978711	0,979643	21,304914	21,785690	-2,030231
 10:07:57	2981,436872	-3,295226	-1028,819988	0,118191	48,145476	0,979925	0,977681	0,974570	0,979492	0,978617	0,979572	21,305539	21,795257	-2,026125
 10:07:58	2981,667587	-3,270233	-1021,095451	0,391287	47,915340	0,979844	0,977782	0,974396	0,979454	0,978568	0,979553	21,291806	21,803992	-2,021970
 10:07:59	2981,831010	-3,252530	-1015,623904	0,584730	47,752327	0,979786	0,977853	0,974272	0,979427	0,978533	0,979539	21,282078	21,810180	-2,019028
 10:08:00	2982,705805	-3,312929	-1034,790620	0,288876	47,415753	0,979715	0,977839	0,974193	0,979312	0,978672	0,979563	21,293499	21,802519	-2,010869
 10:08:01	2983,210495	-3,347774	-1045,848340	0,118191	47,221575	0,979674	0,977830	0,974147	0,979246	0,978752	0,979576	21,300088	21,798100	-2,006162
 10:08:02	2984,248713	-3,427799	-1071,225381	0,115293	47,027398	0,979760	0,977833	0,974269	0,979347	0,978544	0,979432	21,282922	21,797008	-2,001752
 10:08:03	2984,787049	-3,469294	-1084,383846	0,113790	46,926713	0,979804	0,977835	0,974333	0,979399	0,978435	0,979357	21,274021	21,796441	-1,999466
 10:08:04	2982,835583	-3,502938	-1094,180807	0,110784	48,470543	0,979626	0,977793	0,974565	0,979485	0,978391	0,979564	21,287777	21,817956	-1,993351
 10:08:06	2981,929545	-3,518558	-1098,729395	0,109389	49,187321	0,979544	0,977774	0,974673	0,979525	0,978370	0,979660	21,294164	21,827945	-1,990513
 10:08:07	2980,271280	-3,391191	-1058,376145	0,698734	49,403074	0,979843	0,977699	0,974707	0,979235	0,978578	0,979725	21,269368	21,807320	-1,981072
 10:08:08	2979,663249	-3,344490	-1043,579954	0,914828	49,482183	0,979953	0,977672	0,974719	0,979129	0,978654	0,979749	21,260276	21,799758	-1,977611
 10:08:09	2982,717822	-3,339524	-1043,097971	0,309165	46,583907	0,980193	0,977827	0,974691	0,979281	0,978665	0,979706	21,252392	21,816055	-1,969080
 10:08:10	2983,703168	-3,337922	-1042,942493	0,113790	45,648979	0,980270	0,977877	0,974682	0,979329	0,978668	0,979693	21,249849	21,821313	-1,966328
 10:08:11	2983,623860	-3,340565	-1043,740701	0,106705	48,465269	0,980000	0,977922	0,974603	0,979254	0,978634	0,979513	21,257478	21,841331	-1,964190
 10:08:12	2983,604633	-3,341206	-1043,934206	0,104987	49,148006	0,979935	0,977932	0,974584	0,979236	0,978626	0,979469	21,259328	21,846183	-1,963672
 10:08:13	2984,094903	-3,371165	-1053,468142	0,115937	48,936089	0,979664	0,977782	0,974461	0,979124	0,978792	0,979577	21,284286	21,838916	-1,954844
 10:08:14	2984,195841	-3,377333	-1055,431011	0,118191	48,892459	0,979609	0,977751	0,974435	0,979101	0,978827	0,979600	21,289424	21,837419	-1,953026
 10:08:15	2983,691151	-3,307241	-1033,352855	0,614143	46,375346	0,979975	0,977850	0,974511	0,979352	0,978862	0,979655	21,249369	21,813357	-1,950929
 10:08:16	2983,604633	-3,295226	-1029,568029	0,699164	45,943841	0,980037	0,977867	0,974524	0,979395	0,978868	0,979665	21,242502	21,809232	-1,950570
 10:08:17	2986,716885	-3,304117	-1033,423329	0,178843	48,285475	0,980365	0,977720	0,974406	0,979500	0,978730	0,979673	21,244213	21,826974	-1,944428
 10:08:18	2987,053345	-3,305079	-1033,840118	0,122593	48,538625	0,980400	0,977704	0,974393	0,979511	0,978715	0,979674	21,244398	21,828892	-1,943764
 10:08:19	2986,075209	-3,411778	-1066,865542	0,122593	48,183832	0,980342	0,977931	0,974511	0,979389	0,978618	0,979897	21,203977	21,797470	-1,939822
 10:08:20	2985,969464	-3,423313	-1070,435858	0,122593	48,145476	0,980335	0,977956	0,974524	0,979376	0,978608	0,979921	21,199607	21,794073	-1,939396
 10:08:21	2990,749595	-3,329591	-1042,793975	0,130966	49,080404	0,979565	0,977894	0,974666	0,979332	0,978754	0,979792	21,225532	21,830123	-1,926224
 10:08:22	2990,994730	-3,324784	-1041,376443	0,131395	49,128349	0,979525	0,977891	0,974673	0,979329	0,978761	0,979786	21,226861	21,831972	-1,925548
 10:08:23	2910,052247	-3,427319	-1044,419237	0,127101	47,268082	0,979580	0,977791	0,974455	0,979389	0,978693	0,979831	21,183393	21,801006	-1,920897
 10:08:24	2906,336780	-3,435249	-1045,483039	0,126457	47,239315	0,979584	0,977790	0,974452	0,979386	0,978690	0,979826	21,183052	21,800878	-1,920651
 10:08:25	2838,660582	-3,649930	-1084,992334	0,104987	47,948901	0,979711	0,977886	0,974566	0,979246	0,978622	0,979576	21,212879	21,826761	-1,915467
 10:08:26	2837,184974	-3,642080	-1082,119589	0,106061	47,990134	0,979691	0,977881	0,974566	0,979253	0,978619	0,979578	21,211017	21,827153	-1,915419
 10:08:27	2808,410622	-3,489000	-1026,101062	0,126994	48,794172	0,979292	0,977793	0,974561	0,979390	0,978566	0,979604	21,174722	21,834814	-1,914484
 10:08:28	2807,862677	-3,482511	-1023,997706	0,166928	48,575543	0,979285	0,977789	0,974574	0,979374	0,978562	0,979614	21,173248	21,835837	-1,914210
 10:08:29	2800,922037	-3,400323	-997,355198	0,672756	45,806238	0,979199	0,977742	0,974743	0,979171	0,978519	0,979744	21,154577	21,848789	-1,910736
 10:08:30	2800,958086	-3,399923	-997,250543	0,606200	46,185004	0,979257	0,977738	0,974697	0,979201	0,978528	0,979741	21,157843	21,846074	-1,910480
 10:08:31	2801,217639	-3,397039	-996,497029	0,126994	48,912117	0,979674	0,977709	0,974365	0,979418	0,978589	0,979721	21,181358	21,826524	-1,908643
 10:08:32	2800,958086	-3,402807	-998,095497	0,126350	48,820062	0,979682	0,977731	0,974398	0,979416	0,978580	0,979739	21,184618	21,832278	-1,907663
 10:08:33	2799,444027	-3,436451	-1007,419892	0,122593	48,283078	0,979730	0,977858	0,974589	0,979404	0,978529	0,979846	21,203636	21,865843	-1,901946
 10:08:34	2799,780485	-3,412900	-1000,632010	0,126350	47,474246	0,979759	0,977864	0,974572	0,979435	0,978545	0,979827	21,203838	21,864468	-1,901518
 10:08:35	2801,414707	-3,298510	-967,662294	0,144599	43,545631	0,979898	0,977891	0,974487	0,979586	0,978626	0,979735	21,204821	21,857790	-1,899435
 10:08:36	2801,587742	-3,320138	-974,068814	0,303046	44,188574	0,979771	0,977924	0,974525	0,979528	0,978645	0,979794	21,201023	21,864029	-1,899068
 10:08:37	2802,202979	-3,397039	-996,847551	0,866413	46,474592	0,979320	0,978044	0,974664	0,979325	0,978710	0,980005	21,187520	21,886212	-1,897761
 10:08:38	2803,092188	-3,401845	-998,576100	0,682847	46,460208	0,979459	0,978041	0,974634	0,979301	0,978682	0,979947	21,186017	21,887599	-1,896962
 10:08:39	2805,848737	-3,416745	-1003,934601	0,113790	46,415620	0,979888	0,978030	0,974542	0,979227	0,978594	0,979767	21,181358	21,891897	-1,894485
 10:08:40	2803,137851	-3,442699	-1010,565479	0,115078	44,896721	0,979771	0,977947	0,974564	0,979303	0,978696	0,979718	21,167832	21,883439	-1,891684
 10:08:41	2796,586541	-3,505421	-1026,590101	0,118191	41,226051	0,979488	0,977746	0,974617	0,979488	0,978943	0,979600	21,135143	21,863000	-1,884914
 10:08:42	2797,023936	-3,490842	-1022,479103	0,116688	42,709470	0,979653	0,977738	0,974569	0,979529	0,978849	0,979566	21,137004	21,867368	-1,889512
 10:08:43	2797,867483	-3,462725	-1014,550748	0,113790	45,570349	0,979972	0,977723	0,974477	0,979609	0,978668	0,979502	21,140594	21,875791	-1,898380
 10:08:44	2798,191924	-3,493966	-1023,824641	0,406853	46,764180	0,979999	0,977754	0,974537	0,979628	0,978641	0,979582	21,154554	21,875791	-1,897854
 10:08:45	2798,754289	-3,548117	-1039,899389	0,914828	48,833487	0,980047	0,977807	0,974640	0,979660	0,978594	0,979721	21,178751	21,875791	-1,896942
 10:08:47	2797,523816	-3,550680	-1040,192632	0,603945	48,097051	0,979763	0,977845	0,974622	0,979511	0,978594	0,979733	21,157664	21,871446	-1,897169
 10:08:48	2795,601202	-3,554686	-1040,650824	0,118191	46,946371	0,979320	0,977905	0,974594	0,979278	0,978594	0,979753	21,124714	21,864658	-1,897524
 10:08:49	2798,499543	-3,505661	-1027,343753	0,118191	44,633503	0,979520	0,977833	0,974547	0,979401	0,978653	0,979778	21,129188	21,870274	-1,899578
 10:08:50	2802,202979	-3,443019	-1010,340272	0,118191	41,678173	0,979776	0,977742	0,974487	0,979558	0,978729	0,979809	21,134906	21,877449	-1,902201
 10:08:51	2800,239509	-3,453673	-1012,753974	0,118191	41,978788	0,979789	0,977742	0,974484	0,979497	0,978727	0,979779	21,131061	21,871192	-1,904292
 10:08:52	2797,966017	-3,466009	-1015,548786	0,118191	42,326869	0,979804	0,977742	0,974482	0,979427	0,978724	0,979744	21,126610	21,863948	-1,906714
 10:08:53	2775,759837	-3,417946	-993,635397	0,373682	44,187135	0,979863	0,977755	0,974521	0,979323	0,978729	0,979671	21,119211	21,870534	-1,908898
 10:08:54	2752,443349	-3,367480	-970,626338	0,641947	46,140415	0,979925	0,977769	0,974561	0,979213	0,978733	0,979595	21,111442	21,877449	-1,911191
 10:08:55	2713,741224	-3,520801	-1000,012788	0,360907	46,477948	0,979791	0,977834	0,974561	0,979328	0,978733	0,979647	21,120725	21,893843	-1,914647
 10:08:56	2680,316661	-3,653215	-1025,391994	0,118191	46,769454	0,979674	0,977891	0,974561	0,979427	0,978733	0,979693	21,128743	21,908002	-1,917632
 10:08:57	2671,196296	-3,655057	-1022,416869	0,113253	46,648153	0,979789	0,977864	0,974525	0,979338	0,978809	0,979789	21,116777	21,885813	-1,924676
 10:08:58	2664,058619	-3,656499	-1020,088510	0,109389	46,553222	0,979879	0,977844	0,974496	0,979269	0,978868	0,979865	21,107412	21,868448	-1,930189
 10:08:59	2641,167604	-3,452231	-955,139902	0,203319	44,947064	0,979941	0,978026	0,974550	0,979436	0,978871	0,979695	21,108713	21,898632	-1,933584
 10:09:00	2626,517354	-3,321500	-913,572793	0,263434	43,919123	0,979981	0,978142	0,974584	0,979544	0,978873	0,979586	21,109546	21,917950	-1,935757
 10:09:01	2620,518831	-3,361072	-922,331317	0,497885	42,797209	0,979863	0,977929	0,974759	0,979384	0,978787	0,979727	21,092862	21,883855	-1,943292
 10:09:02	2617,058145	-3,383902	-927,384311	0,633144	42,149951	0,979795	0,977807	0,974859	0,979292	0,978738	0,979809	21,083237	21,864185	-1,947640
 10:09:03	2602,717933	-3,530975	-962,273723	0,288232	43,030222	0,980132	0,977844	0,974654	0,979467	0,978818	0,979821	21,065911	21,870892	-1,957910
 10:09:04	2595,282267	-3,607234	-980,364528	0,109389	43,486658	0,980307	0,977863	0,974547	0,979558	0,978859	0,979828	21,056927	21,874370	-1,963235
 10:09:05	2595,073184	-3,662988	-995,436238	0,115615	45,016105	0,979794	0,977800	0,974662	0,979584	0,978823	0,979861	21,071010	21,880903	-1,973236
 10:09:06	2594,986667	-3,686058	-1001,672807	0,118191	45,648979	0,979581	0,977774	0,974710	0,979595	0,978808	0,979874	21,076837	21,883607	-1,977374
 10:09:07	2592,174862	-3,625979	-984,285444	0,430577	46,598290	0,979853	0,977938	0,974564	0,979421	0,978852	0,979632	21,070767	21,882567	-1,986029
 10:09:08	2591,143867	-3,603950	-977,910077	0,545118	46,946371	0,979953	0,977998	0,974510	0,979357	0,978868	0,979544	21,068542	21,882186	-1,989202
 10:09:09	2590,100855	-3,623816	-982,904097	0,804688	44,598024	0,979517	0,978005	0,974612	0,979287	0,978854	0,979730	21,079473	21,880932	-2,000278
 10:09:10	2589,764400	-3,630225	-984,515071	0,888420	43,840493	0,979376	0,978007	0,974645	0,979264	0,978850	0,979790	21,083000	21,880528	-2,003851
 10:09:11	2591,191932	-3,542990	-961,383655	0,268480	42,147554	0,979593	0,977996	0,974622	0,979493	0,978816	0,979850	21,077086	21,893682	-2,020841
 10:09:12	2591,538000	-3,521843	-955,776039	0,118191	41,737145	0,979646	0,977993	0,974617	0,979548	0,978808	0,979865	21,075652	21,896871	-2,024960
 10:09:13	2593,253922	-3,402006	-923,860917	0,121841	44,443162	0,979468	0,977808	0,974652	0,979440	0,978819	0,979784	21,062483	21,857391	-2,040820
 10:09:14	2593,607200	-3,377333	-917,290156	0,122593	45,000283	0,979432	0,977769	0,974659	0,979418	0,978822	0,979767	21,059772	21,849263	-2,044085
 10:09:15	2592,742030	-3,339844	-906,805919	0,153509	46,881645	0,979759	0,977647	0,974467	0,979316	0,978797	0,979657	21,069761	21,881082	-2,065177
 10:09:16	2592,621867	-3,334637	-905,349775	0,157803	47,142946	0,979804	0,977630	0,974440	0,979302	0,978794	0,979641	21,071149	21,885502	-2,068106
 10:09:17	2593,511070	-3,322782	-902,440301	0,801253	43,151523	0,979586	0,977983	0,974570	0,979507	0,978849	0,979784	21,086549	21,925899	-2,089931
 10:09:18	2593,607200	-3,321500	-902,125763	0,870815	42,720018	0,979562	0,978021	0,974584	0,979530	0,978854	0,979800	21,088214	21,930266	-2,092290
 10:09:19	2598,812645	-3,367160	-916,364508	0,185499	42,173445	0,979510	0,977784	0,974537	0,979663	0,978893	0,979731	21,051088	21,897558	-2,112900
 10:09:20	2599,223602	-3,370765	-917,488619	0,131395	42,130294	0,979506	0,977765	0,974533	0,979674	0,978896	0,979725	21,048158	21,894976	-2,114527
 10:09:21	2598,550691	-3,588650	-976,541621	0,118513	47,864518	0,979815	0,978042	0,974697	0,979420	0,978874	0,979843	21,038214	21,903988	-2,145525
 10:09:22	2598,533868	-3,594097	-978,017946	0,118191	48,007874	0,979823	0,978049	0,974701	0,979413	0,978873	0,979846	21,037965	21,904213	-2,146300
 10:09:23	2595,873467	-3,646646	-991,301484	0,479098	46,513907	0,979655	0,978026	0,974570	0,979404	0,978822	0,979809	21,023981	21,871054	-2,169174
 10:09:24	2595,748498	-3,645845	-991,036435	0,470833	46,426647	0,979647	0,978021	0,974572	0,979408	0,978816	0,979812	21,023848	21,872151	-2,170114
 10:09:25	2590,749734	-3,613803	-980,434450	0,140198	42,936250	0,979302	0,977839	0,974617	0,979590	0,978580	0,979944	21,018529	21,916055	-2,207716
 10:09:26	2590,987656	-3,608756	-979,153611	0,138588	43,235427	0,979346	0,977851	0,974622	0,979579	0,978609	0,979932	21,019188	21,912849	-2,209978
 10:09:28	2594,001334	-3,544833	-962,929643	0,118191	47,025001	0,979916	0,977993	0,974691	0,979441	0,978980	0,979776	21,027536	21,872238	-2,238633
 10:09:29	2595,222186	-3,533938	-960,409209	0,118191	48,821981	0,979922	0,977994	0,974699	0,979440	0,978973	0,979775	21,030357	21,877760	-2,239616
 10:09:30	2606,515071	-3,433166	-937,095191	0,118191	65,444043	0,979972	0,978007	0,974771	0,979427	0,978910	0,979758	21,056453	21,928845	-2,248714
 10:09:31	2606,529491	-3,498532	-954,942841	0,221246	65,446920	0,979909	0,978010	0,974754	0,979425	0,978889	0,979770	21,053262	21,921012	-2,230057
 10:09:32	2606,613605	-3,879832	-1059,054129	0,822400	65,463701	0,979544	0,978030	0,974654	0,979409	0,978761	0,979842	21,034647	21,875317	-2,121224
 10:09:33	2607,572503	-3,821515	-1043,491148	0,708181	61,234949	0,979507	0,978010	0,974657	0,979456	0,978761	0,979838	21,029669	21,879886	-2,084774
 10:09:34	2612,230008	-3,538264	-967,899526	0,153402	40,695300	0,979329	0,977914	0,974673	0,979688	0,978761	0,979818	21,005492	21,902081	-1,907733
 10:09:35	2611,249481	-3,611961	-987,657282	0,145673	43,656384	0,979488	0,977953	0,974676	0,979694	0,978786	0,979854	21,012430	21,909522	-1,885421
 10:09:36	2607,204805	-3,915959	-1069,158028	0,113790	55,870858	0,980140	0,978114	0,974691	0,979721	0,978887	0,980000	21,041047	21,940213	-1,793381
 10:09:37	2610,305002	-3,931980	-1074,824822	0,111643	55,890036	0,980022	0,978061	0,974754	0,979701	0,978813	0,979972	21,029311	21,935361	-1,777363
 10:09:38	2619,915614	-3,981645	-1092,391883	0,104987	55,949488	0,979655	0,977895	0,974948	0,979641	0,978584	0,979884	20,992929	21,920319	-1,727707
 10:09:39	2628,586560	-3,963141	-1090,867899	0,334070	50,775741	0,979650	0,977971	0,974903	0,979593	0,978666	0,979931	21,000115	21,916252	-1,710551
 10:09:40	2652,234594	-3,912675	-1086,711579	0,958841	36,665522	0,979637	0,978179	0,974780	0,979460	0,978887	0,980061	21,019714	21,905160	-1,663762
 10:09:41	2667,865389	-3,893450	-1087,668903	0,710221	44,231246	0,979620	0,978193	0,974781	0,979529	0,978813	0,979962	21,009863	21,897258	-1,666233
 10:09:42	2705,639810	-3,846989	-1089,982437	0,109389	62,515081	0,979581	0,978226	0,974785	0,979697	0,978636	0,979725	20,986055	21,878159	-1,672205
 10:09:43	2704,327629	-3,945678	-1117,376135	0,119909	60,810155	0,979660	0,978227	0,974758	0,979685	0,978642	0,979724	21,009446	21,894253	-1,681346
 10:09:44	2701,796996	-4,136007	-1170,206839	0,140198	57,522085	0,979814	0,978230	0,974705	0,979660	0,978654	0,979721	21,054557	21,925292	-1,698974
 10:09:45	2700,246893	-4,111976	-1162,746853	0,141808	51,085466	0,979742	0,978026	0,974736	0,979638	0,978710	0,979697	21,039035	21,917840	-1,687223
 10:09:46	2697,560048	-4,070321	-1149,816210	0,144599	39,928659	0,979618	0,977672	0,974789	0,979600	0,978808	0,979655	21,012129	21,904923	-1,666855
 10:09:47	2699,290395	-4,013927	-1134,596985	0,395366	48,167532	0,979611	0,977812	0,974718	0,979678	0,978877	0,979766	21,004544	21,896143	-1,679986
 10:09:48	2701,994063	-3,925812	-1110,816945	0,787190	61,040771	0,979600	0,978030	0,974608	0,979800	0,978985	0,979939	20,992692	21,882423	-1,700502
 10:09:49	2701,667220	-3,987092	-1128,016910	0,509800	59,671461	0,979816	0,978003	0,974656	0,979736	0,978971	0,979853	20,999769	21,883896	-1,701113
 10:09:50	2701,205794	-4,073606	-1152,299213	0,118191	57,738317	0,980121	0,977965	0,974724	0,979646	0,978952	0,979730	21,009759	21,885975	-1,701976
 10:09:51	2701,525427	-4,110133	-1162,770826	0,126350	50,951699	0,979802	0,977922	0,974791	0,979579	0,978961	0,979795	21,005035	21,898049	-1,711758
 10:09:52	2701,895530	-4,152429	-1174,895850	0,135796	43,093509	0,979432	0,977872	0,974868	0,979502	0,978971	0,979870	20,999566	21,912029	-1,723085
 10:09:53	2750,537600	-4,021057	-1157,504937	0,157266	47,724998	0,979836	0,977922	0,974780	0,979570	0,979007	0,979831	21,003266	21,924738	-1,743928
 10:09:54	2801,611775	-3,883116	-1139,244477	0,179810	52,588062	0,980261	0,977974	0,974687	0,979641	0,979045	0,979790	21,007151	21,938082	-1,765812
 10:09:55	2849,557053	-3,733400	-1113,348949	0,303798	54,380247	0,980122	0,978048	0,974746	0,979622	0,978931	0,979829	21,009944	21,919642	-1,789515
 10:09:56	2895,219222	-3,590813	-1088,686541	0,421881	56,087090	0,979991	0,978119	0,974803	0,979604	0,978822	0,979865	21,012603	21,902081	-1,812088
 10:09:57	2971,333551	-3,764000	-1172,276448	0,253988	52,712719	0,979834	0,978111	0,974769	0,979821	0,978979	0,979959	21,012337	21,935430	-1,833954
 10:09:58	3130,901287	-3,899537	-1237,694636	0,122593	50,071907	0,979711	0,978105	0,974743	0,979991	0,979101	0,980033	21,012129	21,961529	-1,851067
 10:09:59	3258,933253	-3,657300	-1171,041954	0,125169	52,407789	0,979706	0,977900	0,974854	0,979963	0,979049	0,979896	20,993259	21,932415	-1,876014
 10:10:00	3278,789230	-3,485715	-1123,829638	0,126994	54,062371	0,979702	0,977756	0,974934	0,979944	0,979013	0,979800	20,979892	21,911792	-1,893685
 10:10:01	3279,039172	-3,660664	-1180,333488	0,260965	55,620585	0,979903	0,977874	0,974951	0,979669	0,978989	0,979806	20,991617	21,937775	-1,922684
 10:10:02	3279,183369	-3,761597	-1212,931863	0,338257	56,519554	0,980019	0,977942	0,974962	0,979511	0,978976	0,979809	20,998381	21,952766	-1,939415
 10:10:03	3279,572703	-3,724829	-1201,227002	0,468686	54,176481	0,980154	0,977951	0,974750	0,979597	0,978963	0,979809	20,977308	21,933582	-1,969697
 10:10:04	3279,774579	-3,705764	-1195,157815	0,536315	52,961554	0,980224	0,977956	0,974640	0,979641	0,978957	0,979809	20,966381	21,923634	-1,985399
 10:10:05	3279,909163	-3,799967	-1225,593842	0,247761	52,948129	0,979867	0,978064	0,974628	0,979721	0,978957	0,979796	20,972856	21,913768	-2,020954
 10:10:06	3279,971649	-3,843704	-1239,724855	0,113790	52,941896	0,979702	0,978114	0,974622	0,979758	0,978957	0,979790	20,975862	21,909187	-2,037462
 10:10:07	3278,926217	-3,776336	-1217,585933	0,116903	54,916272	0,979774	0,977956	0,974823	0,979751	0,978950	0,979840	20,960437	21,920076	-2,073334
 10:10:09	3278,493625	-3,748460	-1208,425000	0,118191	55,733256	0,979804	0,977891	0,974906	0,979749	0,978948	0,979860	20,954055	21,924582	-2,088178
 10:10:10	3279,214612	-3,777297	-1218,007690	0,114971	55,819557	0,979729	0,978017	0,974705	0,979592	0,978971	0,979819	20,944688	21,923369	-2,117218
 10:10:11	3279,478974	-3,787871	-1221,521343	0,113790	55,851200	0,979702	0,978063	0,974631	0,979534	0,978980	0,979804	20,941254	21,922924	-2,127866
 10:10:12	3279,863501	-3,746857	-1208,445550	0,526010	54,117508	0,980160	0,978103	0,974635	0,979502	0,978798	0,979739	20,952725	21,917748	-2,169352
 10:10:13	3279,971649	-3,735322	-1204,767984	0,641947	53,629907	0,980289	0,978114	0,974636	0,979492	0,978747	0,979721	20,955951	21,916292	-2,181020
 10:10:14	3280,526809	-3,737966	-1205,837939	0,213302	52,759705	0,980019	0,978024	0,974699	0,979432	0,978871	0,979833	20,969306	21,917627	-2,202023
 10:10:15	3280,661394	-3,738607	-1206,097322	0,109389	52,548747	0,979953	0,978002	0,974715	0,979418	0,978901	0,979860	20,972544	21,917950	-2,207115
